asset_id,asset_type,segment,business_criticality,data_sensitivity,internet_exposed,privileged_access,cvss_score,epss_score,known_exploited,kev_ransomware,kev_age_days,kev_overdue,patch_age_days,open_ports,failed_logins_7d,external_alerts_30d,edr_coverage,risk_score,risk_label
A04670,workstation,cloud,low,public,1,0,5.3,0.295,1,0,166,0,11,4,28,6,full,39.5,medium
A04671,server,server_lan,medium,public,0,0,6.7,0.543,0,0,0,0,56,6,10,0,partial,28.8,medium
A04672,workstation,ot,low,internal,0,0,4.1,0.186,0,0,0,0,18,4,9,0,none,34.1,medium
A04673,server,ot,medium,restricted,0,0,8.4,0.373,0,0,0,0,687,7,9,0,none,49.4,medium
A04674,workstation,user_lan,medium,public,0,0,6.8,0.259,0,0,0,0,187,4,9,2,full,9.3,low
A04675,web_app,server_lan,critical,confidential,1,0,4.0,0.649,1,1,523,1,51,10,17,5,full,100.0,critical
A04676,server,dmz,low,public,1,0,8.5,0.156,0,0,0,0,622,10,21,5,partial,81.3,critical
A04677,server,user_lan,medium,confidential,1,0,7.3,0.267,0,0,0,0,55,12,25,0,full,64.0,high
A04678,server,user_lan,high,confidential,0,0,3.5,0.219,0,0,0,0,47,5,10,1,full,9.7,low
A04679,server,server_lan,low,confidential,1,0,7.3,0.43,0,0,0,0,622,8,18,7,full,69.1,high
A04680,cloud_vm,server_lan,medium,internal,0,0,4.2,0.143,0,0,0,0,8,5,6,0,partial,16.8,low
A04681,firewall,user_lan,high,public,0,1,6.4,0.266,0,0,0,0,338,4,8,2,partial,55.7,high
A04682,server,dmz,high,restricted,1,1,6.4,0.131,0,0,0,0,29,9,15,4,partial,80.0,critical
A04683,cloud_vm,ot,critical,confidential,1,0,5.7,0.202,0,0,0,0,16,10,20,2,partial,75.6,critical
A04684,web_app,server_lan,high,public,0,1,5.9,0.078,0,0,0,0,580,8,11,1,partial,43.4,medium
A04685,firewall,server_lan,medium,internal,1,1,4.9,0.359,1,0,531,1,50,9,26,8,partial,94.3,critical
A04686,workstation,dmz,critical,public,1,1,9.0,0.217,0,0,0,0,42,6,24,3,partial,70.1,high
A04687,workstation,cloud,low,internal,0,1,4.9,0.298,0,0,0,0,5,1,4,1,full,28.1,medium
A04688,workstation,cloud,medium,internal,1,0,9.0,0.642,1,0,260,1,447,10,31,6,partial,96.6,critical
A04689,cloud_vm,dmz,high,public,0,0,5.3,0.385,0,0,0,0,48,6,8,1,partial,17.8,low
A04690,web_app,server_lan,high,internal,0,0,4.6,0.109,0,0,0,0,51,2,5,0,partial,18.2,low
A04691,database,user_lan,critical,confidential,0,1,7.6,0.375,0,0,0,0,24,6,13,1,full,23.3,low
A04692,workstation,server_lan,low,restricted,1,0,6.5,0.313,0,0,0,0,327,6,21,2,full,48.2,medium
A04693,web_app,cloud,high,confidential,1,1,6.5,0.234,0,0,0,0,720,10,15,1,partial,80.4,critical
A04694,cloud_vm,dmz,low,internal,1,1,5.9,0.224,0,0,0,0,32,11,25,4,full,54.8,high
A04695,workstation,user_lan,high,confidential,0,1,4.0,0.225,0,0,0,0,50,3,9,0,partial,48.1,medium
A04696,web_app,server_lan,high,internal,1,0,8.1,0.396,1,1,586,1,694,12,24,6,full,86.3,critical
A04697,workstation,user_lan,low,confidential,0,1,7.6,0.488,0,0,0,0,48,9,5,1,full,31.1,medium
A04698,database,user_lan,high,public,0,0,5.5,0.439,0,0,0,0,41,3,4,1,full,34.2,medium
A04699,database,server_lan,medium,public,1,1,7.2,0.326,0,0,0,0,709,8,27,2,full,69.0,high
A04700,cloud_vm,server_lan,medium,confidential,0,1,7.4,0.23,0,0,0,0,50,5,10,1,full,39.1,medium
A04701,firewall,dmz,critical,public,1,0,7.5,0.137,0,0,0,0,8,7,25,6,full,52.5,high
A04702,workstation,dmz,high,confidential,1,0,6.9,0.542,0,0,0,0,550,9,25,3,full,84.9,critical
A04703,workstation,ot,medium,confidential,1,0,6.8,0.2,0,0,0,0,166,5,20,4,none,64.4,high
A04704,workstation,server_lan,low,public,0,0,7.1,0.434,0,0,0,0,12,2,7,2,full,17.4,low
A04705,server,server_lan,low,internal,0,0,6.9,0.517,0,0,0,0,190,3,1,0,full,20.3,low
A04706,workstation,dmz,low,confidential,1,0,7.6,0.61,1,0,218,1,223,8,20,11,partial,95.7,critical
A04707,server,cloud,medium,confidential,1,0,8.7,0.319,0,0,0,0,3,10,25,5,partial,78.8,critical
A04708,workstation,ot,medium,confidential,1,0,7.2,0.527,0,0,0,0,29,6,15,3,full,48.2,medium
A04709,server,cloud,medium,internal,1,1,4.3,0.223,0,0,0,0,4,7,22,2,full,56.1,high
A04710,workstation,user_lan,high,confidential,1,0,4.3,0.42,0,0,0,0,21,7,28,6,full,52.8,high
A04711,cloud_vm,cloud,low,internal,0,0,7.2,0.615,0,0,0,0,25,4,12,1,full,20.9,low
A04712,workstation,server_lan,medium,public,0,0,6.6,0.178,0,0,0,0,66,7,10,1,full,6.4,low
A04713,web_app,cloud,critical,confidential,1,0,5.9,0.238,0,0,0,0,260,5,18,2,partial,68.7,high
A04714,cloud_vm,cloud,low,internal,0,0,5.4,0.483,0,0,0,0,12,5,6,0,partial,5.8,low
A04715,database,dmz,high,public,1,0,7.5,0.414,0,0,0,0,8,7,28,2,none,74.8,critical
A04716,server,user_lan,low,internal,0,1,1.2,0.093,0,0,0,0,431,3,5,3,full,18.8,low
A04717,workstation,server_lan,medium,confidential,0,1,7.7,0.148,0,0,0,0,52,3,7,0,partial,28.5,medium
A04718,web_app,dmz,high,restricted,1,0,8.4,0.336,0,0,0,0,405,8,19,2,full,55.7,high
A04719,database,cloud,low,restricted,1,1,7.3,0.77,0,0,0,0,20,7,20,6,none,96.1,critical
A04720,server,dmz,medium,internal,1,0,5.7,0.153,0,0,0,0,40,7,18,5,full,41.2,medium
A04721,workstation,cloud,high,internal,0,0,3.8,0.291,0,0,0,0,444,1,5,2,full,26.9,medium
A04722,database,ot,low,confidential,1,0,8.8,0.3,0,0,0,0,624,7,36,1,partial,67.7,high
A04723,workstation,user_lan,high,internal,1,1,4.7,0.164,0,0,0,0,23,8,23,6,partial,61.5,high
A04724,web_app,server_lan,medium,internal,1,0,5.8,0.467,0,0,0,0,55,9,20,5,partial,50.3,medium
A04725,server,user_lan,low,internal,1,1,5.4,0.157,0,0,0,0,672,13,16,5,full,41.0,medium
A04726,workstation,cloud,high,confidential,1,0,6.9,0.449,0,0,0,0,111,5,23,5,full,67.1,high
A04727,cloud_vm,server_lan,medium,confidential,1,1,7.1,0.164,0,0,0,0,18,8,19,6,full,59.6,high
A04728,workstation,server_lan,low,internal,0,0,8.5,0.523,0,0,0,0,137,5,5,2,full,22.7,low
A04729,web_app,user_lan,critical,public,0,0,5.7,0.316,0,0,0,0,4,5,4,1,full,12.6,low
A04730,workstation,ot,medium,confidential,1,0,5.0,0.18,0,0,0,0,53,7,26,5,full,55.0,high
A04731,workstation,server_lan,high,confidential,0,0,6.9,0.444,1,1,26,1,52,1,8,2,partial,44.4,medium
A04732,cloud_vm,server_lan,low,public,0,1,5.3,0.265,0,0,0,0,304,5,14,1,full,11.2,low
A04733,workstation,ot,low,internal,1,0,6.7,0.246,0,0,0,0,28,7,17,5,none,49.8,medium
A04734,server,server_lan,high,restricted,1,0,6.4,0.186,0,0,0,0,43,6,26,5,partial,61.4,high
A04735,cloud_vm,dmz,high,confidential,1,1,7.8,0.48,0,0,0,0,56,8,24,4,partial,75.7,critical
A04736,cloud_vm,user_lan,low,confidential,0,1,6.7,0.37,0,0,0,0,261,7,5,0,full,16.6,low
A04737,web_app,dmz,high,confidential,1,0,5.8,0.118,0,0,0,0,32,5,16,3,full,29.1,medium
A04738,server,server_lan,medium,restricted,1,1,8.2,0.503,0,0,0,0,620,7,24,4,full,79.6,critical
A04739,server,user_lan,medium,internal,0,1,7.0,0.192,1,0,268,1,52,1,3,2,full,28.2,medium
A04740,web_app,user_lan,high,internal,1,0,8.3,0.301,0,0,0,0,26,14,20,5,full,53.0,high
A04741,server,user_lan,medium,internal,0,0,5.4,0.355,0,0,0,0,13,2,12,1,full,33.3,medium
A04742,server,server_lan,medium,confidential,1,0,8.7,0.509,0,0,0,0,10,12,23,7,full,76.8,critical
A04743,cloud_vm,user_lan,high,public,0,0,6.0,0.403,0,0,0,0,134,6,4,1,full,17.8,low
A04744,workstation,user_lan,medium,public,0,0,7.2,0.317,0,0,0,0,11,5,7,1,full,19.0,low
A04745,server,cloud,critical,internal,1,1,2.9,0.297,0,0,0,0,6,6,23,3,full,54.1,high
A04746,server,cloud,high,confidential,0,0,4.6,0.425,0,0,0,0,41,2,8,3,full,31.5,medium
A04747,workstation,user_lan,medium,confidential,1,0,9.0,0.29,0,0,0,0,34,3,22,1,full,26.8,medium
A04748,web_app,cloud,medium,internal,1,1,5.0,0.283,0,0,0,0,47,9,13,6,full,46.3,medium
A04749,cloud_vm,cloud,critical,internal,1,0,8.0,0.521,0,0,0,0,394,7,20,4,full,59.1,high
A04750,server,dmz,critical,confidential,1,0,9.1,0.225,0,0,0,0,49,6,23,3,full,64.6,high
A04751,server,ot,low,public,1,0,6.4,0.214,0,0,0,0,364,7,22,6,none,84.8,critical
A04752,database,cloud,low,confidential,1,1,5.2,0.219,0,0,0,0,9,6,28,1,full,49.9,medium
A04753,workstation,server_lan,medium,public,0,0,7.9,0.26,0,0,0,0,3,1,4,3,full,0.0,low
A04754,database,dmz,high,restricted,1,0,4.2,0.318,0,0,0,0,567,7,25,1,full,63.3,high
A04755,firewall,user_lan,critical,internal,1,1,4.2,0.147,0,0,0,0,28,9,30,4,full,67.7,high
A04756,database,user_lan,high,confidential,1,0,5.6,0.459,0,0,0,0,286,10,17,6,full,55.3,high
A04757,workstation,cloud,low,public,0,1,4.1,0.41,0,0,0,0,282,4,6,1,full,15.5,low
A04758,firewall,user_lan,critical,internal,1,1,9.0,0.218,1,0,185,1,686,10,18,4,partial,100.0,critical
A04759,server,dmz,low,confidential,1,0,5.1,0.509,0,0,0,0,181,8,21,5,full,73.2,critical
A04760,firewall,server_lan,medium,internal,0,0,5.7,0.265,0,0,0,0,252,1,4,0,partial,21.7,low
A04761,database,cloud,medium,confidential,1,1,5.7,0.302,0,0,0,0,43,4,18,1,full,46.9,medium
A04762,database,dmz,medium,confidential,0,1,8.3,0.507,0,0,0,0,551,2,16,1,full,52.2,high
A04763,firewall,cloud,medium,confidential,1,0,7.5,0.368,0,0,0,0,8,4,16,6,none,90.1,critical
A04764,database,server_lan,low,restricted,0,1,6.2,0.393,0,0,0,0,37,4,7,2,full,34.8,medium
A04765,workstation,user_lan,low,internal,1,0,6.5,0.382,0,0,0,0,610,8,14,2,partial,49.8,medium
A04766,workstation,user_lan,high,restricted,1,0,4.6,0.4,0,0,0,0,3,7,18,1,full,42.7,medium
A04767,web_app,server_lan,low,internal,1,0,6.4,0.442,0,0,0,0,7,3,19,3,partial,44.2,medium
A04768,database,user_lan,medium,internal,0,0,6.1,0.133,0,0,0,0,483,7,6,0,full,6.8,low
A04769,server,user_lan,low,confidential,0,1,3.6,0.513,0,0,0,0,297,4,6,1,partial,36.0,medium
A04770,web_app,dmz,medium,public,1,1,4.0,0.235,0,0,0,0,83,6,20,1,full,16.9,low
A04771,web_app,server_lan,low,public,0,0,7.6,0.294,0,0,0,0,90,1,8,2,full,19.1,low
A04772,workstation,cloud,high,public,1,1,6.2,0.462,0,0,0,0,24,7,23,6,full,64.8,high
A04773,server,cloud,medium,internal,1,1,6.5,0.169,0,0,0,0,54,5,15,3,full,54.8,high
A04774,workstation,user_lan,low,confidential,1,0,9.1,0.753,0,0,0,0,359,6,12,3,full,76.0,critical
A04775,server,cloud,high,public,0,1,5.8,0.193,0,0,0,0,665,7,8,1,full,34.7,medium
A04776,server,dmz,low,public,1,0,7.6,0.374,0,0,0,0,16,6,20,4,full,48.6,medium
A04777,workstation,dmz,high,internal,1,0,7.1,0.347,0,0,0,0,24,8,13,3,full,55.7,high
A04778,server,user_lan,low,internal,0,1,4.8,0.267,0,0,0,0,29,6,11,0,partial,14.9,low
A04779,workstation,user_lan,critical,public,0,0,9.1,0.439,0,0,0,0,8,2,6,2,full,16.5,low
A04780,web_app,cloud,low,public,1,1,3.5,0.536,0,0,0,0,601,7,30,2,full,55.7,high
A04781,workstation,server_lan,medium,restricted,0,0,5.3,0.374,0,0,0,0,264,1,9,1,full,33.7,medium
A04782,firewall,user_lan,medium,confidential,1,1,5.8,0.28,0,0,0,0,648,6,13,3,partial,63.2,high
A04783,cloud_vm,user_lan,medium,internal,0,0,7.5,0.122,0,0,0,0,20,7,9,2,partial,23.0,low
A04784,web_app,server_lan,high,internal,1,1,6.5,0.441,0,0,0,0,324,8,23,3,full,65.4,high
A04785,firewall,user_lan,low,public,0,0,4.5,0.511,0,0,0,0,718,2,10,1,full,29.0,medium
A04786,cloud_vm,user_lan,medium,internal,0,0,5.0,0.158,0,0,0,0,28,2,4,2,partial,16.5,low
A04787,workstation,server_lan,high,internal,1,0,5.4,0.301,0,0,0,0,20,13,12,3,full,38.2,medium
A04788,cloud_vm,server_lan,critical,restricted,1,0,9.2,0.306,0,0,0,0,56,17,25,3,partial,84.2,critical
A04789,server,server_lan,medium,confidential,1,1,6.7,0.532,0,0,0,0,22,8,22,5,full,57.3,high
A04790,web_app,ot,medium,internal,0,0,8.5,0.738,0,0,0,0,445,9,9,1,none,56.4,high
A04791,database,server_lan,high,public,0,1,7.5,0.205,0,0,0,0,27,3,12,2,full,24.3,medium
A04792,server,dmz,high,confidential,1,1,6.9,0.46,0,0,0,0,639,9,27,5,full,63.9,high
A04793,workstation,dmz,critical,restricted,0,0,7.1,0.329,0,0,0,0,584,1,7,2,full,52.2,high
A04794,firewall,dmz,high,public,1,0,3.1,0.242,0,0,0,0,678,8,15,7,full,57.8,high
A04795,workstation,server_lan,medium,restricted,0,0,6.0,0.418,1,1,218,1,319,3,9,5,full,28.9,medium
A04796,server,user_lan,high,public,0,0,7.1,0.253,0,0,0,0,611,5,12,0,full,33.5,medium
A04797,server,dmz,medium,confidential,1,0,5.3,0.235,0,0,0,0,221,10,25,5,partial,68.0,high
A04798,database,server_lan,low,public,1,1,7.8,0.325,0,0,0,0,190,9,17,5,full,54.1,high
A04799,cloud_vm,dmz,high,confidential,1,0,5.2,0.197,0,0,0,0,58,9,20,10,full,76.7,critical
A04800,cloud_vm,server_lan,medium,internal,1,0,6.6,0.251,0,0,0,0,499,11,32,4,partial,66.6,high
A04801,workstation,dmz,low,internal,1,0,6.9,0.818,0,0,0,0,53,10,26,5,full,57.1,high
A04802,server,user_lan,high,confidential,1,1,6.9,0.173,0,0,0,0,27,10,20,5,full,67.8,high
A04803,server,user_lan,low,confidential,0,0,3.7,0.271,0,0,0,0,252,5,3,1,partial,21.9,low
A04804,database,cloud,low,confidential,1,0,6.9,0.252,0,0,0,0,443,7,29,3,full,55.4,high
A04805,cloud_vm,server_lan,medium,public,1,1,6.6,0.211,0,0,0,0,247,8,24,3,full,48.8,medium
A04806,web_app,cloud,high,confidential,0,1,4.0,0.259,0,0,0,0,21,4,10,1,none,39.1,medium
A04807,workstation,user_lan,medium,public,0,1,6.7,0.322,0,0,0,0,400,1,16,2,full,19.1,low
A04808,web_app,dmz,low,confidential,1,1,6.7,0.199,0,0,0,0,309,7,22,7,full,68.5,high
A04809,workstation,user_lan,medium,public,1,1,6.1,0.147,0,0,0,0,5,4,17,2,partial,53.1,high
A04810,database,cloud,low,internal,1,0,8.2,0.254,0,0,0,0,257,7,23,0,full,34.6,medium
A04811,database,server_lan,critical,internal,0,0,8.0,0.712,0,0,0,0,37,7,9,5,full,45.6,medium
A04812,web_app,server_lan,low,restricted,1,1,3.0,0.194,0,0,0,0,187,8,20,2,none,62.3,high
A04813,database,user_lan,high,confidential,0,0,4.2,0.639,0,0,0,0,65,2,11,2,none,47.2,medium
A04814,firewall,dmz,low,public,1,0,5.4,0.214,0,0,0,0,448,12,27,4,none,79.7,critical
A04815,workstation,ot,low,confidential,0,1,7.3,0.333,0,0,0,0,628,2,3,1,none,53.4,high
A04816,server,server_lan,medium,public,1,0,8.1,0.41,0,0,0,0,55,13,17,2,full,43.4,medium
A04817,server,dmz,high,internal,1,0,4.7,0.181,0,0,0,0,607,9,25,2,full,70.7,high
A04818,database,dmz,critical,internal,1,1,4.3,0.337,0,0,0,0,58,10,28,5,partial,82.0,critical
A04819,database,server_lan,medium,confidential,1,1,5.4,0.129,1,0,304,1,73,10,22,4,full,77.2,critical
A04820,database,cloud,medium,restricted,0,0,4.4,0.345,0,0,0,0,24,9,14,1,partial,28.9,medium
A04821,web_app,cloud,low,restricted,0,1,7.1,0.314,0,0,0,0,350,5,8,4,full,43.9,medium
A04822,workstation,ot,medium,public,1,0,6.5,0.32,0,0,0,0,2,12,19,5,none,76.9,critical
A04823,web_app,user_lan,medium,public,0,0,5.6,0.463,0,0,0,0,590,5,9,0,none,23.7,medium
A04824,web_app,user_lan,critical,confidential,1,0,9.4,0.466,0,0,0,0,545,11,18,4,none,100.0,critical
A04825,workstation,server_lan,medium,internal,0,0,3.9,0.121,0,0,0,0,580,3,5,1,full,15.9,low
A04826,workstation,dmz,high,confidential,1,1,7.0,0.504,0,0,0,0,70,5,29,0,full,60.9,high
A04827,server,ot,high,restricted,1,1,7.8,0.316,0,0,0,0,298,8,13,3,partial,90.2,critical
A04828,workstation,user_lan,low,public,1,0,4.0,0.097,0,0,0,0,419,8,20,6,full,33.9,medium
A04829,cloud_vm,user_lan,medium,internal,1,0,4.8,0.186,0,0,0,0,448,11,16,7,full,52.9,high
A04830,cloud_vm,user_lan,critical,restricted,0,0,5.5,0.291,0,0,0,0,51,5,9,1,partial,43.1,medium
A04831,web_app,cloud,medium,confidential,1,1,5.6,0.211,0,0,0,0,15,11,24,2,full,69.7,high
A04832,workstation,server_lan,medium,restricted,1,0,5.0,0.441,0,0,0,0,479,3,27,5,full,64.7,high
A04833,web_app,user_lan,high,confidential,0,1,6.7,0.371,0,0,0,0,474,7,5,1,full,44.2,medium
A04834,cloud_vm,user_lan,low,internal,1,1,7.9,0.315,0,0,0,0,48,10,17,5,full,56.7,high
A04835,workstation,cloud,critical,confidential,1,0,5.1,0.397,0,0,0,0,425,7,24,4,full,56.2,high
A04836,cloud_vm,dmz,medium,confidential,1,0,6.4,0.371,1,1,215,0,11,3,28,5,full,88.2,critical
A04837,server,server_lan,medium,restricted,1,0,7.8,0.407,0,0,0,0,607,9,18,4,full,68.7,high
A04838,server,user_lan,medium,internal,0,0,8.0,0.233,0,0,0,0,53,5,8,0,partial,29.7,medium
A04839,server,cloud,medium,internal,1,0,7.6,0.302,0,0,0,0,636,1,27,4,full,54.6,high
A04840,server,ot,low,internal,1,1,5.5,0.25,0,0,0,0,14,7,14,1,none,69.0,high
A04841,cloud_vm,user_lan,low,internal,0,1,6.8,0.223,0,0,0,0,22,6,7,0,partial,13.4,low
A04842,workstation,server_lan,medium,restricted,1,0,6.0,0.314,0,0,0,0,36,10,14,1,full,44.6,medium
A04843,workstation,server_lan,medium,restricted,0,0,4.6,0.211,0,0,0,0,353,4,5,1,full,23.1,low
A04844,workstation,user_lan,medium,internal,0,0,5.0,0.171,0,0,0,0,47,4,7,2,partial,28.9,medium
A04845,workstation,server_lan,low,restricted,0,0,3.5,0.186,0,0,0,0,49,3,12,0,full,8.8,low
A04846,workstation,user_lan,low,internal,0,0,4.1,0.246,0,0,0,0,166,3,7,1,full,0.9,low
A04847,server,cloud,low,restricted,0,1,8.5,0.622,0,0,0,0,14,6,8,1,full,28.0,medium
A04848,web_app,server_lan,medium,confidential,1,1,7.6,0.497,0,0,0,0,8,10,26,4,none,89.9,critical
A04849,server,server_lan,low,confidential,0,1,8.3,0.289,0,0,0,0,554,2,11,1,full,26.9,medium
A04850,cloud_vm,dmz,low,confidential,1,1,6.6,0.385,0,0,0,0,18,7,16,7,partial,62.3,high
A04851,server,server_lan,medium,confidential,0,1,8.4,0.458,0,0,0,0,42,5,8,1,partial,43.0,medium
A04852,web_app,user_lan,high,restricted,0,1,8.2,0.108,0,0,0,0,672,2,6,0,full,30.6,medium
A04853,cloud_vm,server_lan,high,internal,1,1,5.8,0.381,0,0,0,0,155,11,16,4,full,46.6,medium
A04854,server,server_lan,low,restricted,1,0,8.8,0.32,0,0,0,0,10,10,19,4,partial,55.4,high
A04855,server,dmz,high,public,0,1,4.2,0.232,0,0,0,0,213,4,11,1,full,48.4,medium
A04856,firewall,dmz,medium,public,1,0,4.2,0.37,0,0,0,0,651,6,21,0,partial,57.4,high
A04857,database,user_lan,medium,confidential,0,0,2.5,0.194,0,0,0,0,533,3,4,0,full,12.2,low
A04858,web_app,user_lan,low,confidential,1,0,5.3,0.549,0,0,0,0,405,3,24,4,partial,60.4,high
A04859,server,user_lan,low,restricted,0,0,7.5,0.356,0,0,0,0,38,3,9,0,partial,31.5,medium
A04860,workstation,user_lan,medium,internal,1,0,5.7,0.203,0,0,0,0,35,6,19,4,partial,55.5,high
A04861,database,server_lan,low,public,0,1,3.1,0.062,0,0,0,0,57,3,8,0,partial,0.0,low
A04862,cloud_vm,user_lan,high,internal,1,0,4.5,0.14,0,0,0,0,485,3,22,4,full,50.7,medium
A04863,workstation,dmz,medium,restricted,0,0,7.4,0.175,0,0,0,0,53,5,6,0,full,23.5,medium
A04864,cloud_vm,ot,low,restricted,0,0,5.8,0.324,0,0,0,0,59,6,4,0,full,24.3,medium
A04865,web_app,dmz,low,restricted,1,0,6.2,0.271,1,0,210,1,36,9,27,9,full,63.2,high
A04866,server,user_lan,low,internal,0,0,6.4,0.202,0,0,0,0,125,2,8,1,full,6.6,low
A04867,workstation,dmz,medium,restricted,1,0,3.1,0.349,1,0,193,1,707,5,19,4,full,63.0,high
A04868,server,cloud,low,public,1,1,8.2,0.448,0,0,0,0,57,9,18,0,partial,40.1,medium
A04869,workstation,server_lan,medium,restricted,1,0,6.5,0.231,0,0,0,0,461,7,18,7,partial,71.2,high
A04870,web_app,ot,low,confidential,1,0,5.0,0.297,0,0,0,0,224,9,28,3,partial,53.1,high
A04871,workstation,dmz,medium,internal,1,0,7.0,0.248,0,0,0,0,564,8,24,2,partial,56.8,high
A04872,workstation,cloud,critical,confidential,0,0,5.8,0.364,0,0,0,0,417,5,5,2,partial,41.8,medium
A04873,web_app,user_lan,high,confidential,0,0,7.2,0.364,0,0,0,0,353,3,8,1,full,18.8,low
A04874,web_app,server_lan,medium,internal,1,1,3.5,0.098,0,0,0,0,25,4,18,5,full,45.9,medium
A04875,database,server_lan,medium,public,0,0,8.4,0.551,0,0,0,0,7,7,6,2,full,24.6,medium
A04876,database,server_lan,high,confidential,0,0,5.0,0.345,0,0,0,0,433,7,8,0,partial,33.6,medium
A04877,server,cloud,critical,restricted,1,0,5.0,0.054,0,0,0,0,59,9,25,3,full,55.4,high
A04878,web_app,cloud,medium,confidential,1,0,7.0,0.289,0,0,0,0,36,11,21,3,full,50.4,medium
A04879,workstation,server_lan,low,public,0,0,6.0,0.793,1,0,46,1,38,5,8,2,full,28.6,medium
A04880,workstation,server_lan,high,confidential,1,1,7.3,0.16,0,0,0,0,36,11,28,2,full,65.7,high
A04881,server,server_lan,low,public,1,0,8.6,0.197,0,0,0,0,32,9,22,3,full,35.0,medium
A04882,web_app,dmz,high,internal,0,1,6.8,0.218,0,0,0,0,252,5,9,0,full,34.3,medium
A04883,web_app,user_lan,low,public,0,1,7.6,0.251,0,0,0,0,425,4,3,0,full,24.8,medium
A04884,workstation,server_lan,low,internal,0,1,6.2,0.63,0,0,0,0,156,1,10,1,full,27.1,medium
A04885,cloud_vm,server_lan,high,internal,0,1,6.8,0.318,0,0,0,0,31,3,11,0,partial,26.7,medium
A04886,cloud_vm,cloud,high,public,1,0,6.5,0.374,1,0,134,0,17,8,22,4,full,65.0,high
A04887,server,cloud,medium,internal,1,1,6.3,0.389,0,0,0,0,250,9,24,6,partial,65.2,high
A04888,web_app,cloud,high,confidential,0,1,7.5,0.349,1,0,175,1,418,1,10,4,full,67.3,high
A04889,workstation,dmz,high,internal,1,0,7.0,0.487,0,0,0,0,209,10,19,6,full,65.8,high
A04890,firewall,ot,medium,public,1,0,4.0,0.12,0,0,0,0,8,5,21,0,partial,30.4,medium
A04891,server,user_lan,critical,internal,1,0,7.6,0.471,0,0,0,0,42,8,24,6,full,69.8,high
A04892,workstation,user_lan,medium,confidential,0,0,7.5,0.246,0,0,0,0,614,2,11,1,full,25.9,medium
A04893,workstation,dmz,low,confidential,1,0,8.0,0.233,0,0,0,0,55,9,26,3,full,45.3,medium
A04894,workstation,cloud,high,internal,0,0,6.5,0.495,0,0,0,0,481,4,5,2,full,46.1,medium
A04895,web_app,user_lan,medium,confidential,1,0,7.3,0.57,0,0,0,0,25,5,20,1,partial,72.7,critical
A04896,database,cloud,high,confidential,1,1,5.6,0.203,0,0,0,0,52,7,15,2,full,39.6,medium
A04897,server,user_lan,low,confidential,1,1,5.9,0.405,1,0,180,0,8,6,30,6,full,66.0,high
A04898,database,cloud,low,internal,0,0,6.8,0.409,0,0,0,0,53,5,8,0,full,16.8,low
A04899,cloud_vm,user_lan,low,public,0,0,6.3,0.307,0,0,0,0,48,4,3,0,full,0.0,low
A04900,cloud_vm,ot,medium,internal,0,0,6.0,0.306,0,0,0,0,418,6,9,0,none,70.7,high
A04901,database,server_lan,high,internal,1,0,3.7,0.298,0,0,0,0,34,9,28,5,full,51.6,high
A04902,workstation,server_lan,medium,internal,1,0,4.3,0.32,0,0,0,0,21,5,19,4,full,25.5,medium
A04903,server,user_lan,low,restricted,1,1,7.8,0.341,0,0,0,0,34,10,20,1,full,53.9,high
A04904,cloud_vm,user_lan,medium,public,0,1,4.8,0.107,0,0,0,0,581,1,11,1,partial,43.2,medium
A04905,web_app,user_lan,medium,internal,1,0,3.2,0.411,0,0,0,0,23,11,24,3,partial,66.0,high
A04906,database,user_lan,high,restricted,0,1,3.2,0.179,0,0,0,0,15,4,4,1,partial,65.5,high
A04907,cloud_vm,user_lan,high,confidential,1,0,5.0,0.393,1,0,219,0,13,10,19,3,partial,78.0,critical
A04908,server,cloud,low,public,1,1,5.2,0.414,0,0,0,0,69,14,21,2,partial,39.3,medium
A04909,web_app,server_lan,medium,restricted,1,1,5.2,0.427,0,0,0,0,53,12,22,2,full,54.1,high
A04910,server,cloud,high,internal,1,0,6.0,0.264,0,0,0,0,12,8,22,2,full,43.9,medium
A04911,server,dmz,low,public,1,1,8.4,0.317,0,0,0,0,0,18,21,4,full,54.3,high
A04912,database,user_lan,medium,internal,1,1,7.2,0.306,0,0,0,0,30,13,25,3,full,46.7,medium
A04913,workstation,cloud,medium,internal,1,1,5.5,0.461,0,0,0,0,2,5,24,3,partial,47.6,medium
A04914,firewall,server_lan,medium,confidential,0,1,4.1,0.492,0,0,0,0,58,1,7,1,full,20.3,low
A04915,workstation,server_lan,low,public,1,0,4.8,0.193,0,0,0,0,566,13,22,10,full,50.1,medium
A04916,cloud_vm,server_lan,low,confidential,0,0,5.8,0.405,0,0,0,0,127,4,8,0,partial,36.4,medium
A04917,cloud_vm,user_lan,high,public,0,0,5.6,0.353,0,0,0,0,24,6,9,2,full,30.4,medium
A04918,web_app,server_lan,low,restricted,1,1,7.0,0.255,0,0,0,0,656,3,18,2,full,59.0,high
A04919,firewall,dmz,high,public,1,0,7.3,0.375,0,0,0,0,166,11,15,3,partial,61.4,high
A04920,workstation,cloud,medium,restricted,1,0,5.3,0.412,0,0,0,0,48,5,15,3,full,47.2,medium
A04921,workstation,server_lan,medium,public,1,1,8.1,0.282,0,0,0,0,693,7,15,4,full,58.4,high
A04922,server,user_lan,high,restricted,1,0,5.7,0.399,0,0,0,0,53,10,19,2,full,46.0,medium
